group_code,group_name,cust_name,acc_manager,acc_num,date,total_distribution,total_energy,peak_max,offpeak_max,present_bill,proposed_bill,dollar_diff,percent_diff,rate_class,meterlatitude,meterlongitude
955,Shopping Center,Location 3,manager_D,21693923,201504,30.4,98290,30.4,9.9,8071.78,7740.32,-331.46,-0.04,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201505,90,43593,90,11.1,4369.31,4474.33,105.02,0.02,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201506,33.9,39033,32.7,33.9,3645.38,3602.96,-42.42,-0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201507,95.4,40712,8.3,95.4,4189.67,4324.48,134.81,0.03,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201508,22.5,66812,22.5,21.7,5654.06,5446.77,-207.29,-0.04,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201509,65.8,40529,10,65.8,3974.65,4021.22,46.57,0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201510,80.1,81352,80.1,37.9,7137.7,7035.44,-102.26,-0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201511,22.7,12720,1.7,22.7,1593.11,1640.65,47.54,0.03,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201512,84.8,48703,30.3,84.8,4717.72,4783.06,65.34,0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 4,manager_D,7726033493,201401,50.9,51924,41.5,50.9,4729.09,4677.26,-51.83,-0.01,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201402,54.1,34415,21.7,54.1,3435.93,3476.02,40.09,0.01,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201403,86.2,19232,86.2,17.7,2513.96,2722.03,208.07,0.08,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201404,98.3,52283,54.4,98.3,5078.37,5167.53,89.16,0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201405,96.2,10811,85.3,96.2,1949.55,2227.3,277.75,0.14,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201406,15.5,11885,15.5,10.5,1481.44,1511.24,29.8,0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201407,55.7,77485,55.7,12.5,6681.36,6523.84,-157.52,-0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201408,92,40363,92,3.7,4140.34,4266.56,126.22,0.03,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201409,72.4,79994,72.4,14.7,6983.35,6864.3,-119.05,-0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201410,73.1,36167,73.1,44.9,3696.7,3785.75,89.05,0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201411,51.3,88444,51.3,44,7474.46,7252.19,-222.27,-0.03,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201412,66.9,95148,66.9,49.4,8084.01,7877.19,-206.82,-0.03,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201501,76.1,27857,76.1,19.7,3093.02,3230.15,137.13,0.04,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201502,19.5,1461,9,19.5,725.8,816.63,90.83,0.13,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201503,83.4,78919,63.4,83.4,6977.42,6896.53,-80.89,-0.01,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201504,36,4233,36,7.3,1046.18,1173.64,127.46,0.12,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201505,58.5,23830,5.5,58.5,2670.91,2774,103.09,0.04,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201506,95.1,35604,18.6,95.1,3804.02,3961.93,157.91,0.04,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201507,5.1,29437,5.1,3.1,2728.88,2644.88,-84,-0.03,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201508,90.7,75871,90.7,90.3,6798.15,6753.57,-44.58,-0.01,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201509,52,91102,52,4,7678.84,7446.18,-232.66,-0.03,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201510,57.7,41917,46.8,57.7,4023.81,4039.47,15.66,0,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201511,80.2,84493,41.3,80.2,7374.26,7257.55,-116.71,-0.02,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 4,manager_D,7726033493,201512,71.5,54967,46.3,71.5,5097.7,5093.57,-4.13,0,TLC,39.9480331,-75.1648495
955,Shopping Center,Location 5,manager_D,4421201828,201401,81.5,95986,81.3,81.5,8246.23,8079.41,-166.82,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201402,97.1,65758,97.1,86.6,6082.19,6104.39,22.2,0,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201403,92.6,55867,92.6,92.1,5308.77,5363.92,55.15,0.01,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201404,97.2,93355,97.2,78,8155.4,8048.2,-107.2,-0.01,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201405,72.5,75567,72.5,36.9,6651.56,6553.62,-97.94,-0.01,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201406,64.4,26277,19.1,64.4,2894.8,3004.14,109.34,0.04,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201407,30.3,15918,7,30.3,1884.96,1940.35,55.39,0.03,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201408,92.9,14019,44.8,92.9,2168.03,2420.77,252.74,0.12,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201409,82.7,37493,24.3,82.7,3861.56,3973.27,111.71,0.03,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201410,22.2,37487,4.6,22.2,3449.71,3379.35,-70.36,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201411,63.8,83557,63.8,38.3,7192.45,7030.77,-161.68,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201412,76.7,84870,52.1,76.7,7378.78,7249.75,-129.03,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201501,77.5,1374,9.8,77.5,1113.67,1379.48,265.81,0.24,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201502,95.8,73528,81.1,95.8,6656.87,6638.65,-18.22,0,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201503,83.7,30066,43.8,83.7,3310.6,3460.22,149.62,0.05,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201504,56.5,49330,56.5,43.2,4572.36,4549.58,-22.78,0,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201505,77.6,68259,1.4,77.6,6137.41,6089.17,-48.24,-0.01,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201506,93.3,68525,93.3,38.3,6264.15,6261.91,-2.24,0,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201507,94.8,4266,94.8,67.8,1448.5,1752.79,304.29,0.21,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201508,37.8,54889,37.8,6.5,4862.68,4757.48,-105.2,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201509,96.6,18576,96.6,6.4,2535.42,2777.88,242.46,0.1,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201510,80.6,86193,2.3,80.6,7504.65,7381.15,-123.5,-0.02,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201511,88.1,89281,88.1,53.1,7787.56,7672.12,-115.44,-0.01,TLC,39.9465983,-75.165481
955,Shopping Center,Location 5,manager_D,4421201828,201512,81.2,17627,81.2,29.2,2359.43,2559.99,200.56,0.09,TLC,39.9465983,-75.165481
